smiles zinc_id ortholog_name gene_name affinity chembldocid title reference.pubmed_id reference.doi reference.chembl_id
Nc1nc(N)c(-c2ccc(NCc3ccc(Cl)cc3)cc2)c(COCc2ccccc2)n1 ZINC000013685975 DYR_HUMAN DHFR 6.52 31336 None 16854051 None CHEMBL1138039
Nc1ncc(Cc2cccc(O)c2)c(N)n1 ZINC000013726702 DYR_HUMAN DHFR 5.48 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O)c2)c(N)n1 ZINC000013726702 DYR_HUMAN DHFR 6.12 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O)c2)c(N)n1 ZINC000013726702 DYR_HUMAN DHFR 6 15190 None 10543874 None CHEMBL1132445
CCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726735 DYR_HUMAN DHFR 6.82 15190 None 10543874 None CHEMBL1132445
CCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726735 DYR_HUMAN DHFR 6.66 15190 None 10543874 None CHEMBL1132445
CCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726735 DYR_HUMAN DHFR 8.44 15190 None 10543874 None CHEMBL1132445
CCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726735 DYR_HUMAN DHFR 6.03 15190 None 10543874 None CHEMBL1132445
CCCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726744 DYR_HUMAN DHFR 6.77 15190 None 10543874 None CHEMBL1132445
CCCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726744 DYR_HUMAN DHFR 5.72 15190 None 10543874 None CHEMBL1132445
CCCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726744 DYR_HUMAN DHFR 6.22 15190 None 10543874 None CHEMBL1132445
CCCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013726744 DYR_HUMAN DHFR 8.01 15190 None 10543874 None CHEMBL1132445
CCc1cc(Cc2cnc(N)nc2N)cc(CC)c1CC ZINC000013726792 DYR_HUMAN DHFR 6.64 9190 None 3312605 None CHEMBL1123638
NCCC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)[nH]c(=O)c3c2Cl)cc1)C(=O)O ZINC000013728870 DYR_HUMAN DHFR 6.37 10151 None 2738891 None CHEMBL1124621
NCCC[C@H](NC(=O)c1ccc(NCc2ccc3nc(N)[nH]c(=O)c3c2Cl)cc1)C(=O)O ZINC000013728870 DYR_HUMAN DHFR 6.37 11249 None 1375963 None CHEMBL1126177
Nc1nc(N)c2c(C#Cc3ccccc3)cccc2n1 ZINC000013740533 DYR_HUMAN DHFR 7.02 13250 None 7877140 None CHEMBL1128249
Nc1nc(N)c2c(CCc3ccccc3)cccc2n1 ZINC000013740535 DYR_HUMAN DHFR 8.54 13250 None 7877140 None CHEMBL1128249
Nc1nc(N)c2c(CCc3ccccc3)cccc2n1 ZINC000013740535 DYR_HUMAN DHFR 7.64 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(NCc2cccc3nc(N)nc(N)c23)c1 ZINC000013740536 DYR_HUMAN DHFR 6.7 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(NCc2cccc3nc(N)nc(N)c23)c1 ZINC000013740536 DYR_HUMAN DHFR 7.48 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(N(C)Cc2cccc3nc(N)nc(N)c23)c1 ZINC000013740537 DYR_HUMAN DHFR 6.6 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(CCc2cccc3nc(N)nc(N)c23)c1 ZINC000013740538 DYR_HUMAN DHFR 8.38 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(CCc2cccc3nc(N)nc(N)c23)c1 ZINC000013740538 DYR_HUMAN DHFR 7.39 13250 None 7877140 None CHEMBL1128249
COc1ccc(OC)c(C#Cc2cccc3nc(N)nc(N)c23)c1 ZINC000013740539 DYR_HUMAN DHFR 6.85 13250 None 7877140 None CHEMBL1128249
COc1cc(NCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC ZINC000013740540 DYR_HUMAN DHFR 6.51 13250 None 7877140 None CHEMBL1128249
COc1cc(N(C)Cc2cccc3nc(N)nc(N)c23)cc(OC)c1OC ZINC000013740541 DYR_HUMAN DHFR 7.31 13250 None 7877140 None CHEMBL1128249
COc1cc(CCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC ZINC000013740542 DYR_HUMAN DHFR 8.37 13250 None 7877140 None CHEMBL1128249
COc1cc(CCc2cccc3nc(N)nc(N)c23)cc(OC)c1OC ZINC000013740542 DYR_HUMAN DHFR 7.14 13250 None 7877140 None CHEMBL1128249
Nc1nc(N)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cccc2n1 ZINC000013740543 DYR_HUMAN DHFR 9.27 13250 None 7877140 None CHEMBL1128249
Nc1nc(N)c2c(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cccc2n1 ZINC000013740543 DYR_HUMAN DHFR 8.57 13250 None 7877140 None CHEMBL1128249
CC1(C)N=C(N)N=C(N)N1c1cccc(OCC23CC4CC(CC(C4)C2)C3)c1 ZINC000013740726 DYR_HUMAN DHFR 6.11 13279 None 7699713 None CHEMBL1128273
Nc1nc(N)c2c(Sc3ccc(OC4CCOCC4)cc3)cccc2n1 ZINC000013743225 DYR_HUMAN DHFR 6.7 13052 None 7658448 None CHEMBL1128547
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](C[C@H](F)C(=O)O)C(=O)O)cc1 ZINC000013745181 DYR_HUMAN DHFR 8.87 13371 None 8568827 None CHEMBL1129679
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](C(=O)O)C(F)(F)CC(=O)O)cc1 ZINC000013745183 DYR_HUMAN DHFR 8.87 13371 None 8568827 None CHEMBL1129679
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CC(F)(F)C(=O)O)C(=O)O)cc1 ZINC000013745185 DYR_HUMAN DHFR 5.82 13372 None 8568828 None CHEMBL1129301
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CC(F)(F)C(=O)O)C(=O)O)cc1 ZINC000013745187 DYR_HUMAN DHFR 5.82 13372 None 8568828 None CHEMBL1129301
CCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801424 DYR_HUMAN DHFR 6.81 15190 None 10543874 None CHEMBL1132445
CCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801424 DYR_HUMAN DHFR 5.8 15190 None 10543874 None CHEMBL1132445
CCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801424 DYR_HUMAN DHFR 6.37 15190 None 10543874 None CHEMBL1132445
CCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801424 DYR_HUMAN DHFR 8.07 15190 None 10543874 None CHEMBL1132445
CCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801426 DYR_HUMAN DHFR 7.98 15190 None 10543874 None CHEMBL1132445
CCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801426 DYR_HUMAN DHFR 6.89 15190 None 10543874 None CHEMBL1132445
CCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801426 DYR_HUMAN DHFR 5.62 15190 None 10543874 None CHEMBL1132445
CCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801426 DYR_HUMAN DHFR 6.29 15190 None 10543874 None CHEMBL1132445
CCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801429 DYR_HUMAN DHFR 5.96 15190 None 10543874 None CHEMBL1132445
CCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801429 DYR_HUMAN DHFR 6.85 15190 None 10543874 None CHEMBL1132445
CCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801429 DYR_HUMAN DHFR 6.68 15190 None 10543874 None CHEMBL1132445
CCCCCOc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801429 DYR_HUMAN DHFR 8.15 15190 None 10543874 None CHEMBL1132445
CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801431 DYR_HUMAN DHFR 5.85 15190 None 10543874 None CHEMBL1132445
CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801431 DYR_HUMAN DHFR 6.8 15190 None 10543874 None CHEMBL1132445
CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801431 DYR_HUMAN DHFR 7.64 15190 None 10543874 None CHEMBL1132445
CC(C)Oc1cccc(Cc2cnc(N)nc2N)c1 ZINC000013801431 DYR_HUMAN DHFR 8.06 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@@H]3CCCCO3)c2)c(N)n1 ZINC000013801434 DYR_HUMAN DHFR 7.89 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@@H]3CCCCO3)c2)c(N)n1 ZINC000013801434 DYR_HUMAN DHFR 5.89 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@@H]3CCCCO3)c2)c(N)n1 ZINC000013801434 DYR_HUMAN DHFR 6.44 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@@H]3CCCCO3)c2)c(N)n1 ZINC000013801434 DYR_HUMAN DHFR 7.03 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@H]3CCCCO3)c2)c(N)n1 ZINC000013801436 DYR_HUMAN DHFR 7.89 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@H]3CCCCO3)c2)c(N)n1 ZINC000013801436 DYR_HUMAN DHFR 5.89 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@H]3CCCCO3)c2)c(N)n1 ZINC000013801436 DYR_HUMAN DHFR 6.44 15190 None 10543874 None CHEMBL1132445
Nc1ncc(Cc2cccc(O[C@H]3CCCCO3)c2)c(N)n1 ZINC000013801436 DYR_HUMAN DHFR 7.03 15190 None 10543874 None CHEMBL1132445
C/C(=C\c1coc2nc(N)nc(N)c12)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013809640 DYR_HUMAN DHFR 5.66 15564 None 10956221 None CHEMBL1133617
Nc1nc2ncc(NCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000013820121 DYR_HUMAN DHFR 6.68 10879 None 1995883 None CHEMBL1125239
CN(Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)[nH]c(=O)c2c1 ZINC000013820123 DYR_HUMAN DHFR 6.6 10879 None 1995883 None CHEMBL1125239
Nc1nc2ncc(N(C=O)Cc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000013820125 DYR_HUMAN DHFR 5.71 10879 None 1995883 None CHEMBL1125239
C=C(C[C@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860902 DYR_HUMAN DHFR 7.36 10739 None 1992118 None CHEMBL1125723
C=C(C[C@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860902 DYR_HUMAN DHFR 8.19 10743 None 1992121 None CHEMBL1125907
C=C(C[C@@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860903 DYR_HUMAN DHFR 7.36 10739 None 1992118 None CHEMBL1125723
C=C(C[C@@H](NC(=O)c1ccc(N(C)Cc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860903 DYR_HUMAN DHFR 8.19 10743 None 1992121 None CHEMBL1125907
C=C(C[C@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860904 DYR_HUMAN DHFR 7.06 10739 None 1992118 None CHEMBL1125723
C=C(C[C@@H](NC(=O)c1ccc(NCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860905 DYR_HUMAN DHFR 7.06 10739 None 1992118 None CHEMBL1125723
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](C[C@@H](C#N)C(=O)O)C(=O)O)cc1 ZINC000013860906 DYR_HUMAN DHFR 7.24 10739 None 1992118 None CHEMBL1125723
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C[C@@H](C#N)C(=O)O)C(=O)O)cc1 ZINC000013860907 DYR_HUMAN DHFR 7.24 10739 None 1992118 None CHEMBL1125723
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](C(=O)O)[C@@H](O)CC(=O)O)cc1 ZINC000013860908 DYR_HUMAN DHFR 8.28 10743 None 1992121 None CHEMBL1125907
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](C(=O)O)[C@@H](O)CC(=O)O)cc1 ZINC000013860909 DYR_HUMAN DHFR 8.28 10743 None 1992121 None CHEMBL1125907
Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@H](C(=O)O)[C@@H](O)CC(=O)O)cc3)cnc2n1 ZINC000013860910 DYR_HUMAN DHFR 8.23 10743 None 1992121 None CHEMBL1125907
Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](C(=O)O)[C@@H](O)CC(=O)O)cc3)cnc2n1 ZINC000013860911 DYR_HUMAN DHFR 8.23 10743 None 1992121 None CHEMBL1125907
Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@H](C(=O)O)[C@H](O)CC(=O)O)cc3)cnc2n1 ZINC000013860912 DYR_HUMAN DHFR 8.23 10743 None 1992121 None CHEMBL1125907
Nc1nc(N)c2nc(CCc3ccc(C(=O)N[C@@H](C(=O)O)[C@H](O)CC(=O)O)cc3)cnc2n1 ZINC000013860913 DYR_HUMAN DHFR 8.23 10743 None 1992121 None CHEMBL1125907
C=C(C[C@@H](NC(=O)c1ccc(CCc2cnc3nc(N)nc(N)c3n2)cc1)C(=O)O)C(=O)O ZINC000013860914 DYR_HUMAN DHFR 8.06 10743 None 1992121 None CHEMBL1125907
CN(Cc1cnc2ncnc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000013860917 DYR_HUMAN DHFR 5.22 10744 None 1992122 None CHEMBL1125867
C[C@@H](Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)c1cnc2nc(N)nc(N)c2n1 ZINC000013887907 DYR_HUMAN DHFR 7.4 10270 None 2296020 None CHEMBL1124936
CCc1c(Sc2ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc2)[nH]c2nc(N)nc(N)c12 ZINC000014967406 DYR_HUMAN DHFR 7.18 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2cccc3ccccc23)[nH]c2nc(N)nc(N)c12 ZINC000014967410 DYR_HUMAN DHFR 5.54 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2ccc3ccccc3c2)[nH]c2nc(N)nc(N)c12 ZINC000014967413 DYR_HUMAN DHFR 5.22 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2ccc([N+](=O)[O-])cc2)[nH]c2nc(N)nc(N)c12 ZINC000014967417 DYR_HUMAN DHFR 5.24 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2ccc(Br)cc2)[nH]c2nc(N)nc(N)c12 ZINC000014967420 DYR_HUMAN DHFR 5.57 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2ccc(Cl)cc2Cl)[nH]c2nc(N)nc(N)c12 ZINC000014967431 DYR_HUMAN DHFR 5.85 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2ccc(OC)cc2)[nH]c2nc(N)nc(N)c12 ZINC000014967435 DYR_HUMAN DHFR 5.54 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2cc(OC)ccc2OC)[nH]c2nc(N)nc(N)c12 ZINC000014967439 DYR_HUMAN DHFR 5.24 36076 None 17552508 None CHEMBL1145401
CCc1c(Sc2cccc3cccnc23)[nH]c2nc(N)nc(N)c12 ZINC000014967451 DYR_HUMAN DHFR 5.85 36076 None 17552508 None CHEMBL1145401
COc1cc(CC#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968123 DYR_HUMAN DHFR 5.84 45337 None 19007108 None CHEMBL1140220
COc1cc(CC#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968123 DYR_HUMAN DHFR 5.84 48431 None 19560363 None CHEMBL1154109
COc1cc(CC#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968127 DYR_HUMAN DHFR 6.4 45337 None 19007108 None CHEMBL1140220
COc1cc(CC#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968127 DYR_HUMAN DHFR 6.4 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](C)C#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968131 DYR_HUMAN DHFR 5.84 45337 None 19007108 None CHEMBL1140220
COc1cc([C@@H](C)C#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968131 DYR_HUMAN DHFR 5.84 48431 None 19560363 None CHEMBL1154109
COc1cc([C@H](C)C#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968135 DYR_HUMAN DHFR 5.84 45337 None 19007108 None CHEMBL1140220
COc1cc([C@H](C)C#Cc2cnc(N)nc2N)cc(OC)c1OC ZINC000014968135 DYR_HUMAN DHFR 5.84 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968139 DYR_HUMAN DHFR 5.86 45337 None 19007108 None CHEMBL1140220
COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968139 DYR_HUMAN DHFR 5.86 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968139 DYR_HUMAN DHFR 5.86 44687 None 18834108 None CHEMBL1142493
COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968142 DYR_HUMAN DHFR 5.86 45337 None 19007108 None CHEMBL1140220
COc1cc([C@H](C)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968142 DYR_HUMAN DHFR 5.86 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968154 DYR_HUMAN DHFR 5.24 45337 None 19007108 None CHEMBL1140220
COc1cc([C@@H](O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968154 DYR_HUMAN DHFR 5.24 48431 None 19560363 None CHEMBL1154109
COc1cc([C@H](O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968158 DYR_HUMAN DHFR 5.24 45337 None 19007108 None CHEMBL1140220
COc1cc([C@H](O)C#Cc2c(C)nc(N)nc2N)cc(OC)c1OC ZINC000014968158 DYR_HUMAN DHFR 5.24 48431 None 19560363 None CHEMBL1154109
COc1cc([C@H](C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC ZINC000014968161 DYR_HUMAN DHFR 5.94 45337 None 19007108 None CHEMBL1140220
COc1cc([C@H](C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC ZINC000014968161 DYR_HUMAN DHFR 5.94 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC ZINC000014968165 DYR_HUMAN DHFR 5.94 45337 None 19007108 None CHEMBL1140220
COc1cc([C@@H](C#Cc2cnc(N)nc2N)OC)cc(OC)c1OC ZINC000014968165 DYR_HUMAN DHFR 5.94 48431 None 19560363 None CHEMBL1154109
COc1cc([C@H](C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC ZINC000014968168 DYR_HUMAN DHFR 5.91 45337 None 19007108 None CHEMBL1140220
COc1cc([C@H](C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC ZINC000014968168 DYR_HUMAN DHFR 5.91 48431 None 19560363 None CHEMBL1154109
COc1cc([C@@H](C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC ZINC000014968172 DYR_HUMAN DHFR 5.91 45337 None 19007108 None CHEMBL1140220
COc1cc([C@@H](C#Cc2c(C)nc(N)nc2N)OC)cc(OC)c1OC ZINC000014968172 DYR_HUMAN DHFR 5.91 48431 None 19560363 None CHEMBL1154109
CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(C1CCCC1)n2Cc1ccc(S(C)(=O)=O)cc1 ZINC000014970687 DYR_HUMAN DHFR 5.74 31336 None 16854051 None CHEMBL1138039
CCc1nc(N)nc(N)c1-c1ccc2c(c1)nc(-c1ccccc1)n2Cc1ccc(S(C)(=O)=O)cc1 ZINC000014970691 DYR_HUMAN DHFR 5.64 31336 None 16854051 None CHEMBL1138039
Cc1cc2nc(N)[nH]c(=O)c2n1Cc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000014974293 DYR_HUMAN DHFR 6.92 38127 None 18072727 None CHEMBL1140703
CCOC(=O)C1=C(C)NC(=S)N[C@@H]1/C=C\c1ccccc1 ZINC000015220490 DYR_HUMAN DHFR 5.54 69872 None None 10.1007/s00044-008-9097-0 CHEMBL3045961
CCOC(=O)C1=C(C)NC(=S)N[C@H]1/C=C\c1ccccc1 ZINC000015220492 DYR_HUMAN DHFR 5.54 69872 None None 10.1007/s00044-008-9097-0 CHEMBL3045961
Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000016923786 DYR_HUMAN DHFR 8.42 10151 None 2738891 None CHEMBL1124621
Nc1nc(N)c2c(Cl)c(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000016923786 DYR_HUMAN DHFR 8.42 9629 None 3339615 None CHEMBL1124218
CC1(C)N=C(N)N=C(N)N1c1ccccc1 ZINC000016981849 DYR_HUMAN DHFR 5.78 13279 None 7699713 None CHEMBL1128273
CN(Cc1ccc2nc(N)[nH]c(=O)c2c1)c1ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc1 ZINC000017005705 DYR_HUMAN DHFR 7.08 9629 None 3339615 None CHEMBL1124218
Nc1nc2c(c(=O)[nH]1)N=C(CCc1ccccc1)CO2 ZINC000017058506 DYR_HUMAN DHFR 5.52 82068 None 110934 None CHEMBL3227969
Nc1nc(N)c2nc(COc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000017059514 DYR_HUMAN DHFR 6.13 7155 None 6772788 None CHEMBL1121493
Nc1nc(N)c2nc(CSc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1 ZINC000017060043 DYR_HUMAN DHFR 5.57 7155 None 6772788 None CHEMBL1121493
Cc1c(NCc2ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc2)ccc2nc(N)[nH]c(=O)c12 ZINC000017106144 DYR_HUMAN DHFR 6.34 9629 None 3339615 None CHEMBL1124218
Nc1nc(N)c2cc(NCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017106148 DYR_HUMAN DHFR 8.07 9629 None 3339615 None CHEMBL1124218
Nc1nc(N)c2cc(CN(C=O)c3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017106162 DYR_HUMAN DHFR 8.24 9629 None 3339615 None CHEMBL1124218
Nc1nc2ccc(CSc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106166 DYR_HUMAN DHFR 6.48 10044 None 2704031 None CHEMBL1124448
Nc1nc2ccc(CSc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106166 DYR_HUMAN DHFR 6.48 10151 None 2738891 None CHEMBL1124621
Nc1nc2ccc(CSc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106166 DYR_HUMAN DHFR 6.48 9629 None 3339615 None CHEMBL1124218
Nc1nc2ccc(COc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106187 DYR_HUMAN DHFR 6.77 10044 None 2704031 None CHEMBL1124448
Nc1nc2ccc(COc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106187 DYR_HUMAN DHFR 6.77 10151 None 2738891 None CHEMBL1124621
Nc1nc2ccc(COc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1 ZINC000017106187 DYR_HUMAN DHFR 6.77 9629 None 3339615 None CHEMBL1124218
Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017174553 DYR_HUMAN DHFR 11 13250 None 7877140 None CHEMBL1128249
Nc1nc(N)c2cc(CNc3ccc(C(=O)N[C@H](CCC(=O)O)C(=O)O)cc3)ccc2n1 ZINC000017174553 DYR_HUMAN DHFR 8.35 9629 None 3339615 None CHEMBL1124218
Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3F)cnc2n1 ZINC000017175237 DYR_HUMAN DHFR 7.72 8032 None 6410066 None CHEMBL1122445
CN(Cc1ccc2nc(N)nc(N)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1 ZINC000017423997 DYR_HUMAN DHFR 8.41 9629 None 3339615 None CHEMBL1124218
CCOC(=O)C1=C(C)NC(=S)N[C@@H]1c1ccccc1 ZINC000018038509 DYR_HUMAN DHFR 6.24 69872 None None 10.1007/s00044-008-9097-0 CHEMBL3045961
CCOC(=O)C1=C(C)NC(=S)N[C@H]1c1ccccc1 ZINC000018068419 DYR_HUMAN DHFR 6.24 69872 None None 10.1007/s00044-008-9097-0 CHEMBL3045961
COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N ZINC000024799342 DYR_HUMAN DHFR 5.3 17739 None 14998335 None CHEMBL1149100
COc1ccc(OCCCCC(=O)O)cc1Cc1cnc(N)nc1N ZINC000024799342 DYR_HUMAN DHFR 5.1 17739 None 14998335 None CHEMBL1149100
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCCN)C(=O)O)cc1 ZINC000025979402 DYR_HUMAN DHFR 9 13438 None 8691451 None CHEMBL1129353
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCCN)C(=O)O)cc1 ZINC000025979402 DYR_HUMAN DHFR 6.8 10991 None 2016722 None CHEMBL1125675
CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@H](CCCN)C(=O)O)cc1 ZINC000025979402 DYR_HUMAN DHFR 8.6 13438 None 8691451 None CHEMBL1129353
CCCc1cc(Cc2cnc(N)nc2N)cc2c1O[C@H](C)[C@@H]2C ZINC000026145054 DYR_HUMAN DHFR 7.85 10209 None 2754716 None CHEMBL1124568
