zinc_id,ortholog_name,gene_name,affinity,chembldocid,title,reference.pubmed_id,reference.doi,reference.chembl_id,reference.journal,reference.year
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,7.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,7.80,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,8.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,6.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,6.31,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,8.26,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,6.29,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559307,DRTS_PLAFK,DRTS_PLAFK,7.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,9.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,6.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,6.84,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,6.65,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,7.53,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,8.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,5.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559308,DRTS_PLAFK,DRTS_PLAFK,5.16,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,9.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,6.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,6.84,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,6.65,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,7.53,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,8.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,7.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,5.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559309,DRTS_PLAFK,DRTS_PLAFK,5.16,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,9.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,9.15,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,9.05,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,8.89,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,6.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559310,DRTS_PLAFK,DRTS_PLAFK,6.13,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,9.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,9.15,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,9.05,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,8.89,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,6.19,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559311,DRTS_PLAFK,DRTS_PLAFK,6.13,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559312,DRTS_PLAFK,DRTS_PLAFK,9.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559312,DRTS_PLAFK,DRTS_PLAFK,6.88,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559312,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559312,DRTS_PLAFK,DRTS_PLAFK,7.63,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559312,DRTS_PLAFK,DRTS_PLAFK,6.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559313,DRTS_PLAFK,DRTS_PLAFK,9.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559313,DRTS_PLAFK,DRTS_PLAFK,6.88,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559313,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559313,DRTS_PLAFK,DRTS_PLAFK,7.63,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559313,DRTS_PLAFK,DRTS_PLAFK,6.62,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,8.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,8.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,5.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,5.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,8.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,5.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,5.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,8.24,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559314,DRTS_PLAFK,DRTS_PLAFK,7.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,8.96,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,8.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,5.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,5.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,8.52,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,5.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,5.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,8.24,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559315,DRTS_PLAFK,DRTS_PLAFK,7.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559316,DRTS_PLAFK,DRTS_PLAFK,9.15,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559316,DRTS_PLAFK,DRTS_PLAFK,6.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559316,DRTS_PLAFK,DRTS_PLAFK,8.21,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559316,DRTS_PLAFK,DRTS_PLAFK,6.20,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559316,DRTS_PLAFK,DRTS_PLAFK,6.11,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559317,DRTS_PLAFK,DRTS_PLAFK,9.15,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559317,DRTS_PLAFK,DRTS_PLAFK,6.66,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559317,DRTS_PLAFK,DRTS_PLAFK,8.21,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559317,DRTS_PLAFK,DRTS_PLAFK,6.20,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559317,DRTS_PLAFK,DRTS_PLAFK,6.11,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,6.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,8.64,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,8.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,8.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,5.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,5.31,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,8.11,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,5.12,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559318,DRTS_PLAFK,DRTS_PLAFK,5.09,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,6.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,8.64,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,8.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,8.44,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,5.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,5.31,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,8.11,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,5.12,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559319,DRTS_PLAFK,DRTS_PLAFK,5.09,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,8.85,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,6.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,6.82,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,5.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,5.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,5.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,6.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,8.12,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559320,DRTS_PLAFK,DRTS_PLAFK,7.07,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,8.85,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,6.92,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,6.82,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,5.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,5.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,5.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,5.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,6.38,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,8.12,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559321,DRTS_PLAFK,DRTS_PLAFK,7.07,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,8.89,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,8.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,5.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,5.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,8.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,6.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,5.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,8.29,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559322,DRTS_PLAFK,DRTS_PLAFK,8.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,8.89,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,8.72,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,5.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,5.59,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,8.46,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,6.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,5.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,8.29,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559323,DRTS_PLAFK,DRTS_PLAFK,8.10,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,9.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,6.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,8.68,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,6.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,5.54,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,8.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,6.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559324,DRTS_PLAFK,DRTS_PLAFK,8.03,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,9.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,6.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,8.68,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,6.60,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,5.54,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,8.48,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,6.42,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,8.40,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559325,DRTS_PLAFK,DRTS_PLAFK,8.03,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,9.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,8.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,5.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,8.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,7.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559326,DRTS_PLAFK,DRTS_PLAFK,5.26,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,9.00,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,8.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,5.51,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,5.41,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,8.33,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,7.30,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559327,DRTS_PLAFK,DRTS_PLAFK,5.26,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,9.22,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,6.74,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,8.70,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,8.57,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,5.55,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,5.49,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,5.47,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
ZINC000013559328,DRTS_PLAFK,DRTS_PLAFK,8.32,17662,None,14736247,None,CHEMBL1138835,J. Med. Chem.,2004
