smiles	nubbe_id
C(C)(C)[C@H]1[C@@H]2[C@H]([C@](CC1)(C)O)CCC(=C2)C	NuBBE_1929
O[C@H]1C=C(CO)[C@@H]2[C@H]1C(=CO[C@H]2O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)OC	NuBBE_192
CC1(C)[C@@H]2[C@@H]1CC[C@H]([C@@H]1C2=C(C)CC1)C	NuBBE_1930
CC1(C)[C@H]2[C@@H]1CC[C@@]([C@H]1[C@H]2[C@H](C)CC1)(C)O	NuBBE_1931
CC1(C)[C@@H]2[C@H]1CC[C@]([C@@H]1[C@@H]2[C@@H](C)CC1)(C)O	NuBBE_1932
CC1(C)[C@@H]2[C@H](C(=C)CCC1)CCC(=C2)C	NuBBE_1933
CC([C@H]1[C@H]2[C@H](CCC(=C2)C)C(=CC1)C)C	NuBBE_1934
CC1=CC[C@H]2[C@@H]3[C@@H]1[C@@]2(C)CC[C@@H]3C(C)C	NuBBE_1935
CC1([C@]2(CCC(=CC2)C)C(=C)CCC1)C	NuBBE_1936
C(C)(C)[C@H]1[C@H]2[C@@H]([C@@](CC1)(C)O)CCC(=C2)C	NuBBE_1937
C[C@@]12[C@@]3(C)C(=C)[C@@H](CC1)C[C@H]2[C@H](CC3)C	NuBBE_1938
O[C@@]12[C@H]([C@H](C(C)C)CC[C@H]1C)C=C(CC2)C	NuBBE_1939
O[C@H]1[C@H]2[C@H]([C@@H](OC=C2C(=O)OC)O[C@@H]2O[C@@H]([C@H]([C@@H]([C@H]2O)O)O)CO)C(=C1)CO	NuBBE_193
C[C@H]1C2=C[C@@H](CC[C@H]([C@H]2CC1)C)C(=C)C	NuBBE_1940
C[C@H]1[C@]23[C@@H]([C@H]2[C@@](CC3)(C)O)[C@@H](CC1)C(C)C	NuBBE_1941
C(C)(C)(O)[C@H]1[C@]2([C@@H](CC1)C)CCC(=CC2)C	NuBBE_1942
C(=C)(C)[C@@H]1CC/C(=C\CC/C(=C/CC/C(=C/C1)/C)/C)/C	NuBBE_1943
CC([C@@H]1[C@H]2[C@H](CCC(=C2)C)C(=C)CC1)C	NuBBE_1944
C[C@]12[C@H]3[C@H]([C@@H]1CCC3=C)C(CCC2)(C)C	NuBBE_1945
C(C)(C)C1=C2[C@H]([C@@H](CC1)C)CCC(=C2)C	NuBBE_1946
C[C@H]1[C@@]23[C@H](CC1)[C@]([C@@H](C2)[C@@](CC3)(C)O)(CO)C	NuBBE_1947
O[C@]12[C@@H]([C@@H](C(C)C)CC[C@@H]1C)C=C(CC2)C	NuBBE_1948
C[C@]12[C@H]3[C@@]4([C@@]5(C4)[C@@H](CC3)C(C)(C)[C@H](CC5)O)CC[C@@]1(C)[C@H](CC2)[C@@H](CCC(=C)C(C)C)C	NuBBE_1949
[C@@H]12[C@H]([C@@H](OC=C1C(=O)OC)O[C@@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CO)[C@](C=C2)(O)CO	NuBBE_194
C[C@]12[C@H]3[C@@]4([C@@]5(C4)[C@@H](CC3)C(C)(C)C(=O)CC5)CC[C@@]1(C)[C@H](CC2)[C@@H](CCC(=C)[C@@H](CO)C)C	NuBBE_1950
C(=O)(O)[C@H]1N(C)CCC1	NuBBE_1951
O(C)c1c(OC)ccc(c1)/C=C/C(=O)O	NuBBE_1952
O(C)c1c2c(c(OC)ccc2)n(c(=O)c1C[C@@H](C(=C)C)OC)C	NuBBE_1953
O(C)c1c2c(c(OC)ccc2)n(c(=O)c1C[C@@H](OC(=O)CCCCCCCCCCCCCCC)C(=C)C)C	NuBBE_1954
COc1c2cccc(OC)c2n(C)c(=O)c1C[C@@H](O)C(=C)C	NuBBE_1955
O(C)c1c2c(c(OC)ccc2)[nH]c(=O)c1C[C@@H](C(=C)C)O	NuBBE_1956
Cn1c2c(c(=O)c3c1O[C@H](C3)C(=C)C)cccc2OC	NuBBE_1957
O(C)c1c2c([C@@H]([C@H](O2)c2cc(OC)c(c(c2)OC)OC)C)cc(c1OCC=C)OC	NuBBE_1958
O=C1C[C@@]2([C@H](O)[C@@H]([C@H]([C@@H]2c2cc3c(OCO3)c(OC)c2)C)[C@@H]1O)CC=C	NuBBE_1959
OC(=O)c1cc(O)c(O)cc1	NuBBE_195
CC[C@]12[C@H]3[C@@]4(CC[N@]3CCC1)c1ccc(OC)c(O)c1N(C(=O)C)[C@@H]4CC2	NuBBE_1960
CC[C@H]1[C@H]2c3c4ccccc4[nH]c3C(=C)[C@@H]1CCN2C	NuBBE_1961
O=C(N1[C@H]2[C@]3([C@@]45[N@](CC3)CCC[C@]5(CCO4)CC2)c2cc(OC)c(OC)c(O)c12)CC	NuBBE_1962
O=c1c2c(oc3c1c(O)cc(c3)OC)cc(cc2C)OC	NuBBE_1963
C(O)[C@H]1c2c([C@H]3[C@H]([C@H]1CCN3C)CC)c1c([nH]2)cccc1	NuBBE_1964
O=c1c2c(OC(=O)C)cc(OC)cc2oc2cc(OC)cc(C)c12	NuBBE_1965
Oc1c2[C@H]([C@@H](Oc2cc(c1)/C=C/c1ccc(cc1)O)c1ccc(cc1)O)c1cc(O)cc(c1)O	NuBBE_1966
Oc1c2[C@@H]([C@H](Oc2cc(c1)/C=C/c1ccc(cc1)O)c1ccc(cc1)O)c1cc2c(c(c1)O)[C@@H]([C@H](O2)c1ccc(cc1)O)c1cc(O)cc(c1)O	NuBBE_1967
C(=C\c1ccc(cc1)O)/C1=CC(=O)[C@H]2[C@H]([C@@H]([C@@H]1C2=O)c1cc(O)cc(c1)O)c1ccc(cc1)O	NuBBE_1968
O[C@@]12[C@@H]([C@H]([C@@H](C(=C1)/C=C/c1ccc(cc1)O)C(=O)C2)c1ccc(cc1)O)c1cc(O)cc(c1)O	NuBBE_1969
OC(=O)c1cc(OC)c(O)cc1	NuBBE_196
Oc1c2[C@@H]([C@H](Oc2cc(c1)/C=C/c1ccc(cc1)O)c1c(O)cc(cc1)O)c1cc(O)cc(c1)O	NuBBE_1970
S(CC=C)CC=C	NuBBE_1971
C(SSC)C=C	NuBBE_1972
C1=CSSC1	NuBBE_1973
S(SCC=C)CCC	NuBBE_1974
S(SCC=C)CC=C	NuBBE_1975
S(CC=C)SSC	NuBBE_1976
C(=C)[C@H]1CC=CSS1	NuBBE_1977
C(=C)[C@H]1C=CCSS1	NuBBE_1978
S(SCCC)SCC=C	NuBBE_1979
Oc1c2c(=O)cc(c3cc(c4c(OC)cc(O)c5c4oc(c4ccc(OC)cc4)cc5=O)c(O)cc3)oc2cc(OC)c1	NuBBE_197
S(SCC=C)SCC=C	NuBBE_1980
S(SSSC)CC=C	NuBBE_1981
S(SSCC=C)SCC=C	NuBBE_1982
C(CCc1cc(OC)cc(c1)O)c1cc(O)c(cc1)OC	NuBBE_1983
O(C)c1c(OC)ccc(c1)/C=C/C	NuBBE_1984
C(CCCCCCCCCC)CCCCCCCCC	NuBBE_1985
C[C@@]12C(C)(C)[C@@H](C[C@H]1O)CC2	NuBBE_1986
C(CCCCCCCC)CCCCCCCC	NuBBE_1987
C(=C\C)/c1ccc(cc1)OC	NuBBE_1988
C[C@@]12[C@H]3[C@H]([C@@H]4[C@@](CC3)(C)[C@H](CC4)[C@@H](CCC(=C)C(C)C)C)CC[C@@H]1[C@H](C)[C@H](CC2)O	NuBBE_1989
Oc1cc(O)c2c(=O)cc(c3cc(c4c(OC)cc(O)c5c4oc(c4ccc(OC)cc4)cc5=O)c(O)cc3)oc2c1	NuBBE_198
C[C@]12[C@@H]([C@H]3[C@@H](CC1)[C@]1(C)C(=CC3)C[C@H](CC1)O)CC[C@@H]2[C@@H](CCC(=C)C(C)C)C	NuBBE_1990
C[C@]12[C@@H]([C@H]3[C@@H](CC1)[C@]1(C)C(=CC3)C[C@H](CC1)O)CC[C@@H]2[C@@H](CCCC(C)C)C	NuBBE_1991
COc1c2c(O[C@H](c3cc(OC)c(OC)c(OC)c3)[C@@H](C)O2)cc(CC=C)c1	NuBBE_1992
O(CC=C)c1c(OC)cc(cc1OC)[C@@H](Cc1cc(OC)c(c(c1)OC)OC)C	NuBBE_1993
COc1cc(OC)c(C(=O)c2c(OC)cc(OC)c(C)c2O)c(O)c1C	NuBBE_1994
Oc1c(C)c(O)c2C(=O)C[C@H](c3ccc(O)c(OC)c3)Oc2c1C	NuBBE_1995
Oc1cc(O)c2C(=O)C[C@H](c3ccc(O)cc3)Oc2c1C	NuBBE_1996
Oc1c(C)c(OC)c2C(=O)[C@@H](O)[C@H](c3ccc(O)cc3)Oc2c1	NuBBE_1997
Cc1c(OC)cc(OC)c(C(=O)c2c(OC)cc(OC)c(C)c2OC(=O)C)c1OC(=O)C	NuBBE_1998
Cc1c2c(C(=O)C[C@H](c3ccc(OC)c(OC)c3)O2)c(O)c(C)c1OC	NuBBE_1999
Oc1cc(O)c2c(=O)cc(c3cc(c4c(O)cc(O)c5c4oc(c4ccc(OC)cc4)cc5=O)c(O)cc3)oc2c1	NuBBE_199
COc1c(OC)c(OC)cc(/C=C/C(=O)N2CCC=CC2=O)c1	NuBBE_19
O=C(OC/C=C(\C)/CCC=C(C)C)c1cc(O)c(O)cc1	NuBBE_1
Cc1c2c(C(=O)C[C@H](c3ccc(O)c(OC)c3)O2)c(O)c(C)c1OCC	NuBBE_2000
Cc1c2c(C(=O)C[C@H](c3ccc(OCC)c(OC)c3)O2)c(O)c(C)c1OCC	NuBBE_2001
Cc1c2c(C(=O)C[C@H](c3ccc(OCc4ccccc4)c(OC)c3)O2)c(O)c(C)c1OCc1ccccc1	NuBBE_2002
Cc1c2c(C(=O)C[C@H](c3ccc(OC(=O)C)c(OC)c3)O2)c(O)c(C)c1OC(=O)C	NuBBE_2003
Cc1c2c(C(=O)C[C@H](c3ccc(OC(=O)C)c(OC)c3)O2)c(OC(=O)C)c(C)c1OC(=O)C	NuBBE_2004
Cc1c2c(C(=O)C[C@@H](O2)c2ccc(cc2)OC)c(cc1OC)O	NuBBE_2005
Oc1c2C(=O)C[C@H](c3ccc(OC)cc3)Oc2cc(OC)c1C	NuBBE_2006
O=C1[C@@H](OC(=O)C)[C@@H](Oc2c1c(c(c(c2)OC(=O)C)C)OC)c1ccc(cc1)OC(=O)C	NuBBE_2007
Oc1ccc(cc1)[C@@H]1Oc2c(C(=O)C1)c(c(c(c2)O)C)O	NuBBE_2008
COc1c2O[C@H](C)[C@H](Oc2cc(CC=C)c1)c1ccc2c(OCO2)c1	NuBBE_2009
Oc1cc(O)c2c(=O)cc(c3cc(c4c(O)cc(O)c5c4oc(c4ccc(O)cc4)cc5=O)c(O)cc3)oc2c1	NuBBE_200
O[C@]12[C@@]34[C@](C)([C@@H](OC(=O)C3)c3ccoc3)CC[C@@H]1[C@]1([C@@]3([C@H]2[C@H](O4)C(=O)[C@]([C@@H]1[C@@H](C(=O)OC)O)(C3)C)O)C	NuBBE_2010
O[C@]12[C@@]34[C@](C)([C@@H](OC(=O)C3)c3ccoc3)CC[C@@H]1[C@@]1([C@@]3([C@H]2[C@H](O4)[C@@H](O)[C@]([C@@H]1[C@@H](C(=O)OC)O)(C3)C)OC(=O)C)C	NuBBE_2011
C(OC)c1c2c(CC(=C(C)C)[C@H](C2=O)O)c(cc1)C	NuBBE_2012
C(OC)c1c2c(C[C@@H]([C@H](C2=O)O)C(=C)C)c(cc1)C	NuBBE_2013
O=C1c2ccccc2-c2c(OC)c(OC)c(OC)c3ccnc1c23	NuBBE_2014
O=C1[C@@H](OC)C[C@@]2(CC=C)[C@@H](C)[C@@H](c3ccc4OCOc4c3)[C@@]1([C@@H]2OC(=C)C)OC	NuBBE_2015
O=C1[C@@H](OC)C[C@@]2(CC=C)[C@H](C)[C@@H](c3ccc4OCOc4c3)[C@@]1([C@@H]2O)OC	NuBBE_2016
O=C1C(=C[C@]2(CC=C)[C@H](C)[C@@H](c3ccc4OCOc4c3)[C@@]1([C@@H]2O)OC)OC	NuBBE_2017
O=c1c2c(O)cc(O)c(OC)c2occ1c1cc(OC)c(OC)cc1	NuBBE_2018
O=c1c2ccc(O)c(OC)c2occ1c1ccc(OC)cc1	NuBBE_2019
O=C1C=C(C)[C@]2(CC[C@H](C)[C@@](C)(CC[C@@H](C)CCO)[C@@H]2C1)C	NuBBE_201
O=c1c2ccc(O)c(OC)c2occ1c1cc(O)c(OC)cc1	NuBBE_2020
O=c1c2ccc(O)c(OC)c2occ1c1cc(OC)c(OC)cc1	NuBBE_2021
O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)C1	NuBBE_2022
O=c1c2c(O)cc(O)cc2occ1c1cc(O)c(OC)cc1	NuBBE_2023
O=c1c2c(O)cc(O)c(OC)c2occ1c1cc(O)c(OC)cc1	NuBBE_2024
O=c1c2c(O)c(OC)c(O)cc2occ1c1cc(O)c(OC)cc1	NuBBE_2025
C[C@]12C(C)(C)[C@H](CC1)CC2=O	NuBBE_2026
CC1(C)C(=C)[C@@H]2CC[C@H]1C2	NuBBE_2027
Oc1c(C(C)C)ccc(C)c1	NuBBE_2028
CC(C)c1cc(O)c(C)cc1	NuBBE_2029
C[C@@]12C(=CCC[C@H]1[C@@]([C@@H](C)CC2)(CCc1cocc1)C)C(=O)O	NuBBE_202
Cc1cc(OC(=O)C)c(C(C)C)cc1	NuBBE_2030
Cc1cc(OC)c(C(C)C)cc1	NuBBE_2031
CC(C)c1cc(OC(=O)C)c(C)cc1	NuBBE_2032
Oc1c(cc2c(c1)OCO2)[C@H]1Oc2c(CC1)cc(c(c2C)O)C	NuBBE_2033
Cc1c2c(CC[C@H](O2)c2cc3c(cc2O)OCO3)c(cc1O)C	NuBBE_2034
Cc1c2c(c(c(c1OC)C)O)CC[C@H](O2)c1cc2c(cc1O)OCO2	NuBBE_2035
C(CCc1c(OC)cc(c(c1)C)O)c1cc2c(cc1O)OCO2	NuBBE_2036
C(=O)(CCc1ccc(cc1)OC)c1c(OC(=O)C)cc(cc1OC)OC(=O)C	NuBBE_2037
O(C)c1c(C(=O)CCc2ccc(cc2)OC)c(O)cc(c1)OC	NuBBE_2038
C(=O)(CCc1ccc(cc1)OC)c1c(OC(=O)C)cc(cc1OC)OC	NuBBE_2039
[C@@H]12[C@@]3(C[C@@H](OC(=O)CCC)[C@@H](C)[C@@]1(C)C/C=C(/C)\C=C)C(=C[C@H](OC)C2)[C@@H](OC(=O)C)O[C@H]3OC(=O)C	NuBBE_203
C(C=C)[C@]12C(=CC(=O)C(=C1)OC)O[C@@H]([C@@H]2C)c1cc(OC)c(cc1)OC	NuBBE_2040
C(C=C)[C@]12C(=CC(=O)C(=C1)OC)O[C@@H]([C@H]2C)c1cc(OC)c(c(c1)OC)OC	NuBBE_2041
O(C)[C@@]12[C@H](C)[C@H]([C@@H](C1=O)[C@H](C(=C2)CC=C)O)c1cc(OC)c(c(c1)OC)OC	NuBBE_2042
O(C)[C@@]12[C@H](C)[C@H]([C@@H](C1=O)C(=O)C(=C2)CC=C)c1cc(OC)c(c(c1)OC)OC	NuBBE_2043
O(C)[C@]12[C@@](O)(O[C@@H]([C@H]1C)c1cc(OC)c(c(c1)OC)OC)CC(=O)C(=C2)CC=C	NuBBE_2044
O(C)[C@@]12[C@](OC)([C@@H]([C@H](O1)c1cc(OC)c(c(c1)OC)OC)C)C=C(C(=O)C2)CC=C	NuBBE_2045
Oc1cc2[C@H]3[C@H](c4c(O3)cc(c(c4)O)OC)COc2cc1OC	NuBBE_2046
Oc1cc2[C@H]3[C@H](c4c(O3)c(OC)c(c(c4)O)OC)COc2cc1OC	NuBBE_2047
O(C)c1c2c([C@H]3[C@@H](CO2)c2c(O3)c(OC)c(c(c2)O)OC)ccc1OC	NuBBE_2048
O(C)c1c2c([C@H]3[C@@H](CO2)c2c(O3)c(OC)c(c(c2)O)OC)cc(c1OC)O	NuBBE_2049
COc1cc(C(=O)OC[C@@]2([C@H]([C@@H](OC2)OC[C@H]2O[C@H]([C@@H]([C@H]([C@@H]2O)O)O)Oc2cc(OC)c(c(OC)c2)OC)O)O)cc(OC)c1O	NuBBE_204
Cc1c2c(C(=O)O[C@H](C2)C)c(cc1)O	NuBBE_2050
Oc1c2c(c(c(c1)OC)Cl)cc(oc2=O)C	NuBBE_2051
Oc1c2c(cc(c1Cl)OC)cc(oc2=O)C	NuBBE_2052
O(C)c1c2c(c(cc1OC)O)c(=O)cc(o2)C	NuBBE_2053
O=c1oc2cc(OCC=C(C)C)c3c(OCO3)c2cc1	NuBBE_2054
O=c1oc2cc(OC[C@H]3OC3(C)C)c(OC)cc2cc1	NuBBE_2055
O=c1oc2cc(OC[C@H]3OC3(C)C)c3OCOc3c2cc1	NuBBE_2056
O=c1oc2cc(OC[C@@H](C(C)(C)O)O)c3OCOc3c2cc1	NuBBE_2057
O=c1oc2cc(OC[C@@H](O)C(C)(O)C)c(cc2cc1)OC	NuBBE_2058
O=c1oc2c(OC)c(OCC=C(C)C)c(cc2cc1)OC	NuBBE_2059
OC(=O)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	NuBBE_205
O=c1oc2c(OC)c(OC[C@@H]3OC3(C)C)c(cc2cc1)OC	NuBBE_2060
CO[C@H]1C=CC2=CC[N@+]3([O])C[C@H](O)c4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2061
CO[C@H]1C=CC2=CC[N@+]3([O])CCc4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2062
[O-]C(=O)[C@@H]([N+](C)(C)C)Cc1c[nH]c2ccccc12	NuBBE_2063
CO[C@H]1C=CC2=CC[N@@]3CCc4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2064
CO[C@H]1C=CC2=CC[N@@]3C[C@H](O)c4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2065
CO[C@H]1C=CC2=CC[N@+]3([O])C[C@H](OC)c4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2066
CO[C@H]1C=CC2=CC[N@@]3C[C@H](OC)c4cc(OC)c(OC)cc4[C@]23C1	NuBBE_2067
O=C1[C@]2(C)[C@@]3(O)CC[C@@]4(CO3)[C@@H]3CCC5=C(OCC5=O)[C@@H]3C[C@H](O1)[C@@H]24	NuBBE_2068
O=C1[C@]2(C)[C@@]3(O)CC[C@]4(CO3)[C@H]3CCC[C@@H](O)[C@@H]3C[C@@H](O1)[C@@H]24	NuBBE_2069
O=C(OC)C1=CO[C@H]([C@H]2[C@@H]1CC=C2CO)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	NuBBE_206
O=C1[C@@]2(C)[C@]3(O)CC[C@]4(CO3)[C@@H]3[C@@H](C[C@H](O1)[C@H]24)C(=O)CCC3	NuBBE_2070
O=C1[C@]2(C)[C@]3(O)CC[C@]4(CO3)[C@@H]3CCC(=O)C(=C3C[C@@H](O1)[C@@H]24)O	NuBBE_2071
O=C1[C@]2(C)[C@]3(O)CC[C@]4(CO3)[C@@H]3CCC[C@H](O)[C@H]3C[C@@H](O1)[C@@H]24	NuBBE_2072
O=C1[C@]2(C)[C@]3(O)CC[C@]4(CO3)[C@H]3[C@H](C[C@@H](O1)[C@@H]24)C(=O)CCC3	NuBBE_2073
O=C1[C@]2(C)[C@]3(O)CC[C@]4(CO3)[C@@H]3CCC[C@H](OC(=O)C)[C@H]3C[C@@H](O1)[C@@H]24	NuBBE_2074
O=C1[C@]2(C)[C@]3(OC)CC[C@]4(CO3)[C@@H]3CCC[C@H](O)[C@H]3C[C@@H](O1)[C@@H]24	NuBBE_2075
O=C1[C@]2(C)[C@]3(OC)CC[C@]4(CO3)[C@@H]3CCC[C@H](OC(=O)C)[C@H]3C[C@@H](O1)[C@@H]24	NuBBE_2076
O=C1[C@]2(C)[C@@]3(OC(=O)C)CC[C@@]4(CO3)[C@@H]3CCC5=C(OCC5=O)[C@@H]3C[C@H](O1)[C@@H]24	NuBBE_2077
O=C1[C@H](C)[C@H]2[C@@H](O1)C[C@H]1[C@@H]([C@@]32CCC(=O)OC3)CCC[C@@H]1O	NuBBE_2078
O=C1[C@@H](C)[C@H]2[C@@H](O1)C[C@H]1[C@@H]([C@@]32CCC(=O)OC3)CCC[C@@H]1O	NuBBE_2079
COc1c(c(OC)c2[C@@H]([C@H]([C@@H](Cc2c1)CO)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)c1cc(OC)c(c(OC)c1)O)O	NuBBE_207
Oc1cc(O)c(CCCc2cc3OCOc3cc2OC)cc1	NuBBE_2080
Oc1c(CCCc2cc3OCOc3cc2OC)ccc(OC)c1	NuBBE_2081
Oc1c(C)c(O)c(CCCc2cc3OCOc3cc2O)cc1C	NuBBE_2082
Oc1c(CCCc2cc3OCOc3cc2O)cc(C)c(OC)c1	NuBBE_2083
C(c1c2c(c3c([nH]2)ccc(c3)OC)ccn1)c1ccc(cc1)O	NuBBE_2084
C(=O)(N1C(=O)C=CCC1)[C@H]1[C@@H]([C@@H]([C@H]1c1cc(OC)c(c(c1)OC)OC)C(=O)N1C(=O)C=CCC1)c1cc(OC)c(c(c1)OC)OC	NuBBE_2085
COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1	NuBBE_2087
COc1cc2C(=O)c3cc(C)cc(O)c3C(=O)c2c(O)c1/C=C/C(C)C	NuBBE_2088
COc1cc2C(=O)c3cc(C)cc(O)c3C(=O)c2c(O)c1CC(=O)C(C)C	NuBBE_2089
COc1c(c(OC)c2[C@H]([C@@H]([C@H](Cc2c1)CO)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)c1cc(OC)c(c(OC)c1)O)O	NuBBE_208
O=C(NCC(C)C)/C=C\C=C/c1cc2OCOc2cc1	NuBBE_2090
O=C(NCC(OC(=O)C)(C)C)/C=C\C=C/c1cc2OCOc2cc1	NuBBE_2091
CC(=O)OC(C)(C)CNC(=O)/C=C/C=C/c1ccc2OCOc2c1	NuBBE_2092
CC(C)(O)CNC(=O)/C=C/C=C/c1ccc2OCOc2c1	NuBBE_2093
COc1ccc(C/C=C/C=C/C(=O)NCC(C)C)cc1	NuBBE_2094
C(=O)(OCc1ccccc1)c1c(OC)cccc1	NuBBE_2096
C(=O)(OCc1ccccc1)c1c(OC)cccc1OC	NuBBE_2097
C(C=C)[C@]12[C@@](O)(O[C@H]([C@H]1C)c1cc3c(c(c1)OC)OCO3)C(=O)C=CC2	NuBBE_2098
C(C=C)[C@@]12[C@@](O)(O[C@H]([C@H]1C)c1cc3c(cc1)OCO3)C(=O)C=CC2	NuBBE_2099
OC(=O)c1c(O)cccc1	NuBBE_209
COc1c(OC)c(OC)cc(CCC(=O)N2CCC=CC2=O)c1	NuBBE_20
C(C=C)[C@]12C(=C(OC)C(=O)[C@H](C1)OC)O[C@@H]([C@@H]2C)c1cc2c(c(c1)OC)OCO2	NuBBE_2100
C(C=C)[C@]12C(=C(OC)C(=O)[C@H](C1)OC)O[C@@H]([C@@H]2C)c1cc2c(cc1)OCO2	NuBBE_2101
O(C)[C@]12[C@H]([C@@H]([C@@]([C@H]1O)(CC=C)C[C@@H]([C@@H]2O)OC)C)c1cc2c(c(c1)OC)OCO2	NuBBE_2102
O(C)[C@@]12[C@@H]([C@@H]([C@]([C@H]1O)(CC=C)C=C(C2=O)OC)C)c1cc2c(c(c1)OC)OCO2	NuBBE_2103
CCCCCCCCCCCC	NuBBE_2104
CCCCCCCCCCC=C	NuBBE_2105
CCCCCCCCCCCCCCCC	NuBBE_2106
CCCCCCCCCCCCCCCCCC	NuBBE_2107
CCCCCCCCCCCCC	NuBBE_2108
CCCCCCCCCCCCCC	NuBBE_2109
OC[C@@H](O)[C@H]([C@H](O)[C@H](O)CO)O	NuBBE_210
CCCCCCCCCCCCCCC	NuBBE_2110
C=CCCCCCCCCCCCC	NuBBE_2111
C=CCCCCCCCCCCC	NuBBE_2112
C=CCCCCCCCCCCCCC	NuBBE_2113
C=CCCCCCCC	NuBBE_2114
CCCCCCCCCC	NuBBE_2115
CCCCCCC	NuBBE_2116
C=CCCCCCCCCC	NuBBE_2117
C=CCCCCCCCC	NuBBE_2118
CCCCCCCCCCC	NuBBE_2119
Oc1ccc(/C=C/C(=O)O[C@H]2[C@@H](C)N[C@@H](CCCCCCCCCCC(=O)C)CC2)cc1OC	NuBBE_211
CCCCCC	NuBBE_2120
CCCCCCCC	NuBBE_2121
C=CCCCCCC	NuBBE_2122
CCCCCCCCC	NuBBE_2123
C=CCCCC	NuBBE_2124
C=CCCCCC	NuBBE_2125
CC1CCCCC1	NuBBE_2126
CCC1CCCCC1	NuBBE_2127
CCCC1CCCCC1	NuBBE_2128
CCCCC1CCCCC1	NuBBE_2129
COc1c(c(OC)cc(/C=C/CO)c1)O[C@@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CO	NuBBE_212
CCCCCCCCC1CCCC1	NuBBE_2130
CCCCCCCCCC1CCCCC1	NuBBE_2131
CCCCCC1CCCC1	NuBBE_2132
CCCCCCC1CCCCC1	NuBBE_2133
CC1=CCCCC1	NuBBE_2134
CCC1=CCCC1	NuBBE_2135
CCCCCCC1CCCC1	NuBBE_2136
CCC1=CCCCC1	NuBBE_2137
CCCC1=CCCCC1	NuBBE_2138
CCCCC1=CCCCC1	NuBBE_2139
COc1c(c(OC)cc(/C=C/C=O)c1)O[C@@H]1O[C@@H]([C@H]([C@H](O)[C@H]1O)O)CO	NuBBE_213
CCCCCCC1=CCCCC1	NuBBE_2140
CCCCCC1=CCCCC1	NuBBE_2141
OC(=O)CCCCCCCCC	NuBBE_2142
OC(=O)CCCCCCCCCCC	NuBBE_2143
OC(=O)CCCCCCCCCCCCC	NuBBE_2144
OC(=O)CCCCCCC/C=C\CCCCCCCC	NuBBE_2145
OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	NuBBE_2146
COc1c2OCOc2cc([C@H]2[C@H](C)[C@@]3(CC=C)[C@H](O)[C@@]2([C@H]([C@@H](C3)OC)O)OC)c1	NuBBE_2147
COc1c2OCOc2cc([C@H]2[C@H](C)[C@@]3(CC=C)C(=O)[C@]2([C@@H]([C@@H](C3)OC)O)OC)c1	NuBBE_2148
COc1c(OC)c(OC)cc([C@H]2[C@H](C)[C@@]3(CC=C)C(=O)[C@]2([C@@H]([C@@H](C3)OC)O)OC)c1	NuBBE_2149
COc1c(O)c(OC)cc([C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(O)c(OC)c2)c1	NuBBE_214
COc1c2OCOc2cc([C@@H]2[C@@H](C)[C@]3(CC=C)[C@@H](O)[C@]2([C@H](C(=O)C3)O)OC)c1	NuBBE_2150
COc1c2OCOc2cc([C@H]2[C@H](C)[C@@]3(CC=C)[C@@H](O)[C@@]2([C@H]([C@@H](C3)OC)OC(=O)C)OC)c1	NuBBE_2151
COc1c2OCOc2cc([C@@H]2[C@@H](C)[C@]3(CC=C)C(=O)[C@@]2([C@H]([C@H](C3)OC)OC(=O)C)OC)c1	NuBBE_2152
COc1c2OCOc2cc([C@@H]2[C@@H](C)OC3=C(OC)C(=O)[C@H](C[C@@]23CC=C)OC)c1	NuBBE_2153
COc1c(OC)c(OC)cc([C@@H]2[C@@H](C)OC3=C(OC)C(=O)[C@H](C[C@]23CC=C)OC)c1	NuBBE_2154
COc1c2OCOc2cc([C@@H]2[C@@H](C)OC3=C(OC)C(=O)[C@H](C[C@]23CCC)OC)c1	NuBBE_2155
C[C@@H]1[C@H](O[C@@H]([C@H]1C)c1cc2c(cc1)OCO2)c1cc2c(cc1)OCO2	NuBBE_2156
C[C@H](C(C)C)/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	NuBBE_2157
